Tipo de contrato,Procedimiento de adjudicación,Criterios de adjudicación,Entidad impulsora,Duración del contrato,¿Caracter plurianual?,CPV,División en lotes,Nº de licitadores presentados,¿UTE?,Mediana Importe,Media Importe,Baja temeraria
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,1
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,50,1,15-20 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Cultura y Política Lingüística,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,10-15 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",1-3 años,1,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Seguridad,1-3 años,0,50,1,5-10 licitadores,0,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Otros,Seguridad,1-3 años,0,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Mejor precio,Gobernanza Pública y Autogobierno,Menos de 1 año,0,92,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto Simplificado,Pluralidad de criterios,Cultura y Política Lingüística,1-3 años,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,0,79,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto Simplificado,Pluralidad de criterios,Economía y Hacienda,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Cultura y Política Lingüística,1-3 años,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Seguridad,1-3 años,0,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Cultura y Política Lingüística,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,71,0,5-10 licitadores,0,66656.0,125645.5136095493,1
Suministros,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,34,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Servicios,Negociado Sin Publicidad,Mejor precio,Gobernanza Pública y Autogobierno,Menos de 1 año,0,79,0,10-15 licitadores,0,66656.0,125645.5136095493,1
Obras,Abierto,Mejor precio,Seguridad,Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Obras,Abierto,Mejor precio,Seguridad,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Servicios,Negociado Sin Publicidad,Mejor precio,Educación,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Mejor precio,Seguridad,1-3 años,0,48,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",Menos de 1 año,0,39,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Obras,Abierto,Mejor precio,Seguridad,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,98,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto Simplificado,Pluralidad de criterios,Economía y Hacienda,Menos de 1 año,0,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Trabajo y Empleo,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Educación,3-6 años,0,79,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,1
Servicios,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,50,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Suministros,Derivado de Acuerdo Marco,Mejor precio,Educación,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Obras,Negociado Sin Publicidad,Pluralidad de criterios,Seguridad,Menos de 1 año,0,35,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Suministros,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,35,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",3-6 años,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,77,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",3-6 años,1,71,1,5-10 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Cultura y Política Lingüística,1-3 años,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto supersimplificado,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Negociado Sin Publicidad,Mejor precio,Cultura y Política Lingüística,Menos de 1 año,0,22,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,32,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Salud,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,90,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Cultura y Política Lingüística,Menos de 1 año,0,79,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto Simplificado,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",Menos de 1 año,1,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Mejor precio,Seguridad,1-3 años,0,34,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,Cultura y Política Lingüística,Menos de 1 año,0,92,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Obras,Abierto supersimplificado,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",1-3 años,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",3-6 años,1,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto Simplificado,Pluralidad de criterios,Economía y Hacienda,1-3 años,0,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,Menos de 1 año,0,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Mejor precio,Seguridad,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,18,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Obras,Abierto Simplificado,Pluralidad de criterios,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Suministros,Derivado de Acuerdo Marco,Mejor precio,Seguridad,Menos de 1 año,0,3,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Mejor precio,Seguridad,1-3 años,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,1
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",Menos de 1 año,0,92,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,1
Servicios,Abierto,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Cultura y Política Lingüística,1-3 años,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Otros,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",Menos de 1 año,0,79,0,Menos de 5 licitadores,0,89750.0,121324.14222222223,0
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,Cultura y Política Lingüística,1-3 años,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto supersimplificado,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto Simplificado,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",1-3 años,0,90,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Suministros,Derivado de Acuerdo Marco,Mejor precio,Seguridad,Menos de 1 año,0,3,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,80,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Seguridad,3-6 años,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,39,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Salud,1-3 años,0,85,1,5-10 licitadores,1,66656.0,125645.5136095493,1
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Servicios,Negociado Sin Publicidad,Pluralidad de criterios,Presidencia del Gobierno - Lehendakaritza,1-3 años,0,63,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,32,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Suministros,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,38,1,5-10 licitadores,0,80587.3,150645.40711888112,1
Suministros,Abierto supersimplificado,Mejor precio,Gobernanza Pública y Autogobierno,Menos de 1 año,0,33,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Servicios,Abierto,Pluralidad de criterios,Salud,1-3 años,0,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,35,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,0,71,0,5-10 licitadores,0,66656.0,125645.5136095493,1
Obras,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Suministros,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,42,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,10-15 licitadores,0,155627.72,221686.36500306608,1
Obras,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,92,0,5-10 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto Simplificado,Pluralidad de criterios,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,50,1,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,Cultura y Política Lingüística,1-3 años,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Trabajo y Empleo,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Economía y Hacienda,1-3 años,1,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",1-3 años,0,90,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Obras,Abierto,Mejor precio,Educación,Menos de 1 año,0,45,0,5-10 licitadores,1,155627.72,221686.36500306608,0
Servicios,Abierto,Mejor precio,Trabajo y Empleo,1-3 años,0,63,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Gobernanza Pública y Autogobierno,1-3 años,0,72,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Obras,Abierto Simplificado,Pluralidad de criterios,Salud,Menos de 1 año,0,45,0,Menos de 5 licitadores,0,155627.72,221686.36500306608,0
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Servicios,Derivado de Acuerdo Marco,Pluralidad de criterios,Cultura y Política Lingüística,Menos de 1 año,0,80,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,50,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Pluralidad de criterios,Educación,Menos de 1 año,0,71,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,1
Servicios,Abierto Simplificado,Pluralidad de criterios,Cultura y Política Lingüística,Menos de 1 año,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Pluralidad de criterios,Seguridad,Menos de 1 año,0,35,0,5-10 licitadores,0,80587.3,150645.40711888112,1
Suministros,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",Menos de 1 año,0,39,1,5-10 licitadores,0,80587.3,150645.40711888112,1
Suministros,Abierto,Pluralidad de criterios,Salud,1-3 años,0,22,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Suministros,Abierto supersimplificado,Mejor precio,Gobernanza Pública y Autogobierno,Menos de 1 año,0,30,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Suministros,Abierto,Mejor precio,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,30,1,Menos de 5 licitadores,0,80587.3,150645.40711888112,1
Suministros,Abierto,Pluralidad de criterios,Seguridad,1-3 años,0,31,0,Menos de 5 licitadores,0,80587.3,150645.40711888112,0
Servicios,Abierto,Pluralidad de criterios,"Planificación Territorial, Vivienda y Transportes",1-3 años,0,79,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Mejor precio,Seguridad,1-3 años,0,98,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Suministros,Abierto,Mejor precio,Gobernanza Pública y Autogobierno,Menos de 1 año,0,31,0,10-15 licitadores,0,80587.3,150645.40711888112,1
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Obras,Derivado de Acuerdo Marco,Mejor precio,"Desarrollo Económico, Sostenibilidad y Medio Ambiente",Menos de 1 año,0,45,0,5-10 licitadores,0,155627.72,221686.36500306608,0
Servicios,Abierto,Pluralidad de criterios,"Igualdad, Justicia y Políticas Sociales",1-3 años,0,85,0,Menos de 5 licitadores,0,66656.0,125645.5136095493,0
Servicios,Abierto,Mejor precio,Educación,1-3 años,0,60,0,Menos de 5 licitadores,1,66656.0,125645.5136095493,1
